error_code,error_desc,channel,issuer_bank,amount,bank_uptime_pct,attempts_made,label
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,UTIB,4669.1,96.5,2,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,30563.81,97.8,2,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,30046.35,96.5,3,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,38706.77,97.8,3,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,14728.5,78.2,3,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,9599.15,78.2,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,41399.91,78.2,1,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,13282.55,97.8,0,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,8202.17,78.2,0,SOFT_FINANCIAL
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,UTIB,8399.4,96.5,1,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,ICIC,29592.48,98.9,1,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,SBIN,3185.84,78.2,2,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,17976.92,98.9,3,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,HDFC,37279.58,99.4,0,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,SBIN,38583.24,78.2,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,806.15,78.2,2,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,UTIB,8017.44,96.5,2,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,UTIB,10469.12,96.5,3,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,3033.0,96.5,2,COMMERCIAL_DISPUTE
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,16396.0,99.4,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,SBIN,42167.84,78.2,2,SOFT_FINANCIAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,HDFC,19379.16,99.4,2,HARD_PERMANENT
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,HDFC,25566.51,99.4,2,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,UTIB,12367.81,96.5,1,COMMERCIAL_DISPUTE
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,44317.5,97.8,1,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,22449.47,97.8,3,COMMERCIAL_DISPUTE
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,36193.38,96.5,3,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,7758.15,98.9,0,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,39035.97,97.8,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,6904.42,99.4,0,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,UTIB,40785.88,96.5,1,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,KKBK,25580.09,97.8,1,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,KKBK,42979.07,97.8,1,TRANSIENT_TECHNICAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,SBIN,19300.46,78.2,1,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,KKBK,44332.02,97.8,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,30437.44,96.5,0,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,KKBK,43379.76,97.8,1,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,10827.21,98.9,2,COMMERCIAL_DISPUTE
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,SBIN,5364.02,78.2,0,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,ICIC,8638.44,98.9,1,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,ICIC,8338.85,98.9,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,5622.22,78.2,0,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,21985.28,98.9,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,28875.4,97.8,3,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,HDFC,32051.01,99.4,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,KKBK,20998.64,97.8,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,18160.33,96.5,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,39839.53,98.9,0,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,40095.47,96.5,1,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,ICIC,1678.61,98.9,1,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,ICIC,31516.31,98.9,1,SOFT_FINANCIAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,KKBK,33312.08,97.8,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,8553.11,97.8,1,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,HDFC,39746.27,99.4,1,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,KKBK,31378.05,97.8,0,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,31323.22,99.4,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,16686.07,78.2,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,18725.35,96.5,0,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,44437.66,78.2,3,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,28009.89,97.8,1,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,17826.89,97.8,0,SOFT_FINANCIAL
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,13573.76,78.2,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,SBIN,13970.45,78.2,0,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,5633.91,97.8,1,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,11061.36,97.8,2,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,20399.34,97.8,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,UTIB,12017.25,96.5,1,SOFT_FINANCIAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,SBIN,10258.11,78.2,1,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,SBIN,27323.26,78.2,1,COMMERCIAL_DISPUTE
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,HDFC,11362.39,99.4,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,SBIN,2941.0,78.2,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,HDFC,21655.55,99.4,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,13059.82,78.2,2,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,ICIC,21372.74,98.9,1,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,HDFC,11149.88,99.4,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,19590.54,97.8,0,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,SBIN,32614.07,78.2,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,HDFC,6535.44,99.4,2,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,35089.35,78.2,0,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,38921.36,96.5,1,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,ICIC,26288.87,98.9,2,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,42308.38,97.8,3,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,HDFC,11896.16,99.4,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,11819.26,78.2,0,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,3991.05,78.2,0,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,39848.69,99.4,0,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,7258.35,96.5,2,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,8930.84,78.2,1,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,ICIC,18414.08,98.9,2,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,10592.42,98.9,1,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,33416.77,97.8,2,SOFT_FINANCIAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,HDFC,1662.63,99.4,3,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,KKBK,38743.78,97.8,1,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,SBIN,39898.11,78.2,2,SOFT_FINANCIAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,40039.12,96.5,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,44710.9,78.2,0,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,HDFC,7150.58,99.4,1,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,7456.18,78.2,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,UTIB,15356.99,96.5,1,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,SBIN,9205.88,78.2,1,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,616.51,78.2,0,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,25897.61,96.5,0,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,HDFC,10490.77,99.4,0,TRANSIENT_TECHNICAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,UTIB,21185.85,96.5,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,UTIB,16560.33,96.5,3,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,UTIB,6560.49,96.5,1,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,SBIN,40459.19,78.2,0,SOFT_FINANCIAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,9634.51,98.9,0,HARD_PERMANENT
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,KKBK,25114.12,97.8,0,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,SBIN,1500.17,78.2,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,24399.77,78.2,1,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,HDFC,20548.46,99.4,0,HARD_PERMANENT
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,ICIC,2533.99,98.9,0,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,41249.79,96.5,0,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,37459.86,99.4,1,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,18743.03,98.9,1,COMMERCIAL_DISPUTE
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,17506.4,99.4,2,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,39283.27,97.8,1,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,28375.35,96.5,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,7167.88,78.2,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,UTIB,17859.69,96.5,1,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,32666.6,97.8,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,SBIN,28298.23,78.2,1,SOFT_FINANCIAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,SBIN,4666.99,78.2,0,SOFT_FINANCIAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,HDFC,23984.56,99.4,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,ICIC,44216.89,98.9,1,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,20557.23,99.4,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,HDFC,35947.41,99.4,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,26531.1,99.4,1,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,SBIN,26997.96,78.2,2,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,HDFC,7934.5,99.4,0,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,11389.1,98.9,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,1160.61,78.2,3,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,5260.92,78.2,0,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,ICIC,30892.13,98.9,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,UTIB,38279.73,96.5,0,SOFT_FINANCIAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,KKBK,36776.95,97.8,0,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,20037.72,98.9,3,COMMERCIAL_DISPUTE
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,KKBK,37859.52,97.8,1,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,12338.37,99.4,0,HARD_PERMANENT
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,ICIC,27700.08,98.9,1,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,27620.68,99.4,3,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,22457.71,96.5,1,COMMERCIAL_DISPUTE
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,28632.44,96.5,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,10645.31,96.5,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,14486.34,96.5,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,KKBK,7080.92,97.8,1,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,24514.16,98.9,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,25856.74,98.9,0,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,5441.86,98.9,0,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,6992.39,99.4,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,SBIN,19727.38,78.2,1,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,7920.92,96.5,1,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,HDFC,19529.04,99.4,0,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,23243.38,97.8,2,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,8914.22,99.4,2,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,34260.44,97.8,0,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,KKBK,24142.12,97.8,3,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,HDFC,36887.53,99.4,0,SOFT_FINANCIAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,42749.06,99.4,0,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,23108.52,98.9,0,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,24545.65,96.5,1,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,40234.5,98.9,0,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,14836.23,97.8,1,SOFT_FINANCIAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,UTIB,14056.12,96.5,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,2106.64,99.4,1,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,28794.62,96.5,1,HARD_PERMANENT
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,KKBK,14862.02,97.8,2,SOFT_FINANCIAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,UTIB,12822.53,96.5,3,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,ICIC,34922.95,98.9,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,13468.8,78.2,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,UTIB,36427.93,96.5,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,SBIN,965.44,78.2,2,HARD_PERMANENT
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,7505.83,98.9,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,HDFC,12806.2,99.4,1,TRANSIENT_TECHNICAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,HDFC,21302.93,99.4,1,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,UTIB,26547.7,96.5,1,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,23212.7,78.2,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,10025.66,99.4,1,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,HDFC,33239.76,99.4,2,TRANSIENT_TECHNICAL
